,worker,DocID,SentID,Sys,Src,Adequacy,Fluency
209,8732,118,5,Sys_B,"The group of papier-mâché figures represent a globalised workforce, while the black cloth represents the ""darkness of the contemporary moment in the UK and globally.""",0,0
210,8732,118,8,Sys_B,"But I guess there is still this sort of glimmer of hope, there is a slash in the canvas, and you can just see the sea on the horizon.""",43,0
211,8732,118,3,Sys_B,"The work is one of four shortlisted entries to the prestigious and often contentious annual art prize, founded in 1984 and given to an artist residing in Britain or British-born but living elsewhere.",0,0
212,8732,36,9,Sys_Q,"Another five students were commended in the world's leading undergraduate awards programme, which recognises top work completed by undergraduates to share this with a global audience.",0,0
213,8732,118,4,Sys_B,Curator Fiona Parry explains that Murillo's work focuses on the current political and socio-economic situation in the UK.,94,93
214,8732,103,6,Sys_Q,El Pais said UC Global SL had failed to respond to requests for comment on the claims.,84,76
215,8732,103,5,Sys_Q,"Assange filed a criminal complaint himself, in which he accused the company of violating his privacy and the secrecy of his client-attorney privileges.",69,38
216,8732,103,4,Sys_Q,"The company is being investigated over the claims by Spain's High Court, the Audiencia Nacional, said the report.",0,0
217,8732,103,3,Sys_Q,"A report in Spanish newspaper El Pais said the company, UC Global SL, allegedly handed over audio and video to the CIA of meetings Assange held with his lawyers.",0,0
218,8732,103,2,Sys_Q,"A Spanish private security company hired to protect the Ecuadorian embassy in London when Julian Assange lived there spied on the WikiLeaks founder for the US intelligence service, it has been claimed.",0,0
219,8732,36,7,Sys_Q,"""The Undergraduate Awards are fiercely contested by thousands of students around the world and it is a great reflection of the quality of our students, and the education they receive here, that Dundee is so strongly represented amongst the prize winners.”",0,0
220,8732,36,6,Sys_Q,"Professor Blair Grubb, Vice-Principal (Education) at the University, said: ""To get to this stage, our students and graduates faced competition from peers attending some of the world's top universities.”",0,0
221,8732,36,5,Sys_Q,"Although all three made it through to the global final, they lost out in the final round to strong competition from some of the 3,500 entrants from across the world.",0,0
222,8732,36,10,Sys_Q,"Included in the five praised students were Nicholas Gallagher and James Osbourne (both Life Sciences), Ferenc Kohsuke Ishikawa Gutai (Medicine), Caitlyn Scott (Anatomical Sciences) and Waco Yokoyama (Philosophy).",0,0
223,8732,36,4,Sys_Q,"Scott Sheldrick, who graduated in Molecular Genetics, won the Europe award for Life Sciences, Chester Cornford studied MSc Mental Health Nursing and was awarded the Nursing, Midwifery & Allied Healthcare prize, whilst Lola Knibb won the Visual Arts award.",0,0
224,8732,36,2,Sys_Q,Three University of Dundee students have been named regional winners as top graduates in Europe.,0,0
225,8732,36,1,Sys_Q,Three Scottish students named among Europe's best,0,0
226,8732,37,1,Sys_Q,Oldest galaxy protocluster forms 'queen's court',0,0
227,8732,37,2,Sys_Q,"Using the Subaru, Keck, and Gemini Telescopes, an international team of astronomers has discovered a collection of 12 galaxies which existed about 13.0 billion years ago.",95,94
228,8732,37,3,Sys_Q,This is the earliest protocluster ever found.,14,17
229,8732,37,4,Sys_Q,"One of the 12 galaxies is a giant object, known as Himiko, which was discovered a decade ago by the Subaru Telescope and named for a mythological queen in ancient Japan.",0,0
230,8732,37,5,Sys_Q,"This discovery suggests that large structures such as protoclusters already existed when the Universe was only about 800 million years old, 6 percent of its present age.",95,94
231,8732,37,6,Sys_Q,"In the present Universe, galaxy clusters can contain hundreds of members, but how these clusters form is a big question in astronomy.",0,0
232,8732,75,12,Sys_Q,"Even before the whistleblower complaint was made available to lawmakers, House Speaker Nancy Pelosi on Tuesday declared Trump had betrayed his oath of office and announced she was opening a formal impeachment inquiry into the President.",0,0
233,8732,75,11,Sys_Q,There is no evidence of wrongdoing by either Joe or Hunter Biden.,95,97
234,8732,36,3,Sys_Q,"The University of Dundee students were named as top graduates in their respective fields in Europe in the 2019 Global Undergraduate Awards, whilst five other students from the same university were praised by the judges.",0,0
235,8732,75,10,Sys_Q,"A transcript of July phone conversation released by the White House on Wednesday shows Trump repeatedly pushed Zelensky to investigate former Vice President Joe Biden and his son, Hunter.",0,0
236,8732,36,11,Sys_Q,The competition further celebrates top undergraduate coursework and helps create collaborations between students and recent graduates worldwide.,0,0
237,8732,56,15,Sys_Q,"One person who was happy the impasse has ended was Holland himself, who expressed his joy on Instagram.",0,0
238,8732,56,8,Sys_Q,The agreement also allows Spidey to appear in a future Marvel Studios film.,97,98
239,8732,56,9,Sys_Q,Feige acknowledged the collaboration makes the webslinger unique among superheroes.,95,94
240,8732,56,10,Sys_Q,"""[Spider-Man] happens to be the only hero with the superpower to cross cinematic universes, so as Sony continues to develop their own Spidey-verse you never know what surprises the future might hold,"" he said.",0,0
241,8732,56,11,Sys_Q,"The end to the Spidey standoff came more than a month after it was reported the two studios were unable to reach terms on a deal for a sequel to their previous films, ""Homecoming"" and ""Far From Home.""",0,0
242,8732,56,12,Sys_Q,"The sticking point was that Disney ― which owns the character ― reportedly wanted a co-financing stake in future films with Sony, which has the film rights thanks to deals set up before the Mouse bought Marvel in 2009.",78,37
243,8732,56,13,Sys_Q,The Hollywood Reporter notes both sides had good reason to come together.,90,89
244,8732,56,14,Sys_Q,"""Far From Home"" is Sony's biggest box office hit ever, while Marvel gets to maximize merchandising and keep creative control.",87,86
245,8732,54,15,Sys_B,"There ain't nothin"" like a DAME!""",0,0
246,8732,54,14,Sys_B,Guess it's true what they say.,0,83
247,8732,54,13,Sys_B,"He added, ""@leondame MURDERED the catwalk @maisonmargiela.",0,0
248,8732,103,7,Sys_Q,"In April, Assange was dragged out of the embassy after being handed over to the British authorities by Ecuador.",87,83
249,8732,54,12,Sys_B,"""You're going out a youngster, but you've got to come back a star!” Blanks wrote in an Instagram caption on Wednesday, quoting the film ""42nd Street.""",0,0
250,8732,54,10,Sys_B,"""Crushhh leon"" another added, while makeup artist and mogul Pat McGrath ― who did the makeup for the show ― left him lightning and fire emojis.",0,0
251,8732,54,9,Sys_B,"""This video and this exit take the cake,"" one fan wrote on Leon's page after the model posted a video of his walk.",0,0
252,8732,54,8,Sys_B,"Actor and ""Real Housewives of Beverly Hills"" star Lisa Rinna described Leon as her ""spirit animal,"" and fashion designer and singer Rihanna followed him on Instagram.",0,0
253,8732,54,7,Sys_B,"Many praised the young German model, who has appeared in campaigns for Jil Sander, Fay and Solid Homme, for his distinctive swagger.",0,24
254,8732,54,6,Sys_B,"In one video of his walk, it appears he even got a smile out of Vogue editor-in-chief Anna Wintour as he passed by her.",0,0
255,8732,54,5,Sys_B,"His walk, paired with his belted top, white shorts, knee-high boots and cadet hat, quickly took the internet by storm.",73,38
256,8732,54,4,Sys_B,"Model Leon Dame, 20, strutted down the catwalk like no one has strutted before, powerfully putting one foot in front of the other and stomping down the runway, while keeping an intense, steely glare intact.",0,0
257,8732,54,3,Sys_B,"One model took those words to heart and ""murdered"" the runway, according to one editor, while closing Maison Margiela's spring 2020 collection by John Galliano at Paris Fashion Week on Wednesday.",0,19
258,8732,54,2,Sys_B,"As Lady Gaga once sang in her 2008 hit ""Bad Romance"": ""Walk, walk, fashion, baby.""",0,0
259,8732,54,1,Sys_B,This Model's Runway Stomp Has Eclipsed All Else At Paris Fashion Week,0,0
260,8732,54,11,Sys_B,"Perhaps the highest praise came from Tim Blanks, editor-at-large of the fashion site The Business of Fashion.",77,46
261,8732,75,9,Sys_Q,"The statement on Thursday comes amidst an explosive week in Washington rooted in a whistleblower complaint alleging that Trump abused his official powers ""to solicit interference"" from Ukrainian President Volodymyr Zelensky in the upcoming 2020 election, and the White House took steps to cover it up.",0,0
262,8732,75,8,Sys_Q,"""No officials with knowledge relevant to the committees' investigation, including knowledge of the subject of the whistleblower complaint, may be subject to any intimidation, reprisal, or threat of reprisal, and all witnesses must be made available for congressional testimony,"" they added.",100,99
263,8732,75,7,Sys_Q,"The statement said Trump ""is fully aware that our Committees are seeking testimony from this whistleblower and others referenced in the whistleblower's complaint released today as part of the House's impeachment inquiry, and our nation's laws prohibit efforts to discourage, intimidate, or otherwise pressure a witness not to provide testimony to Congress.""",97,97
264,8732,37,18,Sys_Q,"These results will be a key for understanding the relationship between clusters and massive galaxies.""",98,98
265,8732,120,1,Sys_P,UK parliament rejects second bid for early election,0,0
266,8732,117,1,Sys_P,Cambodian court charges exiled politicians with rebellion,89,69
267,8732,117,2,Sys_P,A Cambodian court has charged seven top opposition politicians with plotting armed rebellion for planning to return from self-imposed exile to seek a change in government through mass peaceful protests.,100,0
268,8732,117,3,Sys_P,The Phnom Penh Municipal Court also warned that anyone who supported the plans of the Cambodia National Rescue Party to oust the government would also be risking a long prison term.,90,90
